"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0LPtFrlO3TvT754mX9EqOQ","Flawed Recording","spotify:artist:09VbllcPqGQJMeI4ATkq1G","The Other Favorites","spotify:album:2Y2tMqcDVU2oMatek9xEP4","Fools","spotify:artist:09VbllcPqGQJMeI4ATkq1G","The Other Favorites","2017-09-05","https://i.scdn.co/image/ab67616d0000b273ba9eba2e2b0b8818b96d3464","1","4","159552","https://p.scdn.co/mp3-preview/801d0a71b758a36df3df0b3e9860b1c74e633028?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","ushm81723911","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:1cktZnxiONH0hR6Q3DKy8h","Drink In My Hand","spotify:artist:2IvkS5MXK0vPGnwyJsrEyV","Eric Church","spotify:album:5dtw6CoMhbrSj01YUvdQOF","Chief","spotify:artist:2IvkS5MXK0vPGnwyJsrEyV","Eric Church","2011-01-01","https://i.scdn.co/image/ab67616d0000b273c1bc36faa8afff2b5273490b","1","2","191306","","false","68","USCN11100111","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:0jWgAnTrNZmOGmqgvHhZEm","What's Up?","spotify:artist:0Je74SitssvJg1w4Ra2EK7","4 Non Blondes","spotify:album:2P8M5eo4zWFD0JJtH4D0iA","Bigger, Better, Faster, More !","spotify:artist:0Je74SitssvJg1w4Ra2EK7","4 Non Blondes","1992-01-01","https://i.scdn.co/image/ab67616d0000b273381371cb8ce680d0dc324600","1","3","295533","","false","77","USIR19200553","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:1fJFuvU2ldmeAm5nFIHcPP","First Date","spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","spotify:album:3nHpBmW5wJXGeC3ojBkpey","Take Off Your Pants And Jacket","spotify:artist:6FBDaR13swtiWwGhX1WQsP","blink-182","2001","https://i.scdn.co/image/ab67616d0000b27354a8f4f9158546472fbb7280","1","3","171533","","false","71","USMC10110874","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:0Ex5dDCH0qz5ySfm3seYJr","Speed Trap Town","spotify:artist:3Q8wgwyVVv0z4UEh1HB0KY","Jason Isbell","spotify:album:1foB2t5YmfC6PxIC31g5Cp","Something More Than Free","spotify:artist:3Q8wgwyVVv0z4UEh1HB0KY","Jason Isbell","2015-07-17","https://i.scdn.co/image/ab67616d0000b2730d636a92ca157d0fdf2352c2","1","8","242053","https://p.scdn.co/mp3-preview/76fdd859baa49a0e279470b4b3431e101cc4cf8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QMHBS1500008","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:06t9uL6peZx3SozrJn7U8a","Bottles","spotify:artist:5Ljgq0b8I3YkUwp3gtB1wm","little image","spotify:album:4fV2VWapdU62HH3wUtTcNj","Musings","spotify:artist:5Ljgq0b8I3YkUwp3gtB1wm","little image","2017-08-11","https://i.scdn.co/image/ab67616d0000b2732f55be1a043795b4c63b9044","1","2","270714","https://p.scdn.co/mp3-preview/4b80d965d63c3f62dccb75457d96809431a021bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","USDHM1713331","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2GZRWUJStKnmg7ApolaicZ","Feel Free","spotify:artist:5eIbEEQnDM8yuDVB0bimSP","RL Grime","spotify:album:7GpuEZzRrPT4IGiEuWaBzy","NOVA","spotify:artist:5eIbEEQnDM8yuDVB0bimSP","RL Grime","2018-07-27","https://i.scdn.co/image/ab67616d0000b273eded2e9bae0cba9092424797","1","1","252307","https://p.scdn.co/mp3-preview/d70e88a6e951d1bc684c09119dc9061f0cab9ad1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","QMUY41800073","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:17Q87zeXgsAi9iQQbMu9v0","Summer Sixteen","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3DxEfEe94nVL6iXCT80rFv","Summer Sixteen","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-02-05","https://i.scdn.co/image/ab67616d0000b2732959403a8f8a186fc25a22e6","1","1","202450","","true","54","USCM51600001","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:19VTqucnxJuH6kilNdweTh","Welcome to Atlanta (feat. Ludacris)","spotify:artist:6nfYGe7IIuuP5bMY1jkJP6, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Jermaine Dupri, Ludacris","spotify:album:3ssplToLM7k3pX7wCyMSht","Instructions (Explicit Version)","spotify:artist:6nfYGe7IIuuP5bMY1jkJP6","Jermaine Dupri","2001-10-30","https://i.scdn.co/image/ab67616d0000b2736b5be01dc9df0523f75f0f88","1","2","200840","https://p.scdn.co/mp3-preview/3687551899ca4735a455fa9c2c15f68966a06c65?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USSM10109175","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:5brMyscUnQg14hMriS91ks","Kanye","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:1QM03lnjHcx2l52sWaW5V5","The Chainsmokers, sirenXX","spotify:album:1kDxLifAXYG0I81ynPPRcn","Kanye","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2014-08-05","https://i.scdn.co/image/ab67616d0000b2730b0b9c3d320c6715de19b9e4","1","1","229946","","false","51","USDM31400171","spotify:user:","2018-12-24T12:31:33Z"
