"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:376KnY4TrgBITxjlnbnmIy","Cut It (feat. Young Dolph)","spotify:artist:1Zatb2YN4erBOoSivOXc0o, spotify:artist:3HiuzBlSW7pGDXlSFMhO2g","O.T. Genasis, Young Dolph","spotify:album:7eDoi7vptEy8I1bYfnoroH","Cut It (feat. Young Dolph)","spotify:artist:1Zatb2YN4erBOoSivOXc0o","O.T. Genasis","2015-09-25","https://i.scdn.co/image/ab67616d0000b2737d0faf9840d5be7ad16b6e05","1","1","222600","https://p.scdn.co/mp3-preview/d7c16aee7d0a93285acb70c43fdb155eb4c83da0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USAT21503392","spotify:user:1234656043","2017-12-23T21:29:30Z"
"spotify:track:275a9yzwGB6ncAW4SxY7q3","Panda","spotify:artist:7pFeBzX627ff0VnN6bxPR4","Desiigner","spotify:album:1k3BLTc4VZ7beRBXL1SPN6","Panda","spotify:artist:7pFeBzX627ff0VnN6bxPR4","Desiigner","2016-02-26","https://i.scdn.co/image/ab67616d0000b273584ad36d1712bc9d51e797ff","1","1","247866","","true","64","USUM71601094","spotify:user:1234656043","2017-12-23T21:29:34Z"
"spotify:track:6JyuJFedEvPmdWQW0PkbGJ","Purple Lamborghini (with Rick Ross)","spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Skrillex, Rick Ross","spotify:album:3W6iNTF9ajh2btsyxslpCY","Purple Lamborghini (with Rick Ross)","spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Skrillex, Rick Ross","2016-07-22","https://i.scdn.co/image/ab67616d0000b273602b6507f5289db71603c2f4","1","1","215510","https://p.scdn.co/mp3-preview/695953c2e2484363c32c7e5b075c1e567e4acef5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USAT21602007","spotify:user:1234656043","2017-12-23T21:29:39Z"
"spotify:track:61QSuw5VlC0LTS8WMO356g","All The Way Up (feat. Infared)","spotify:artist:3ScY9CQxNLQei8Umvpx5g6, spotify:artist:39mHYiNmLR7p8PXNG8Wll6, spotify:artist:6vXTefBL93Dj5IqAWq6OTv, spotify:artist:4R529xQ7WQfRpSEXaHFbRg","Fat Joe, Remy Ma, French Montana, InfaRed","spotify:album:7vzvohRzBtrnr3miUJrpAk","All The Way Up (feat. Infared)","spotify:artist:3ScY9CQxNLQei8Umvpx5g6, spotify:artist:39mHYiNmLR7p8PXNG8Wll6, spotify:artist:6vXTefBL93Dj5IqAWq6OTv","Fat Joe, Remy Ma, French Montana","2016-03-02","https://i.scdn.co/image/91f40b5a93fcd4c30a74fcda4a995bd2aa0ffac2","1","1","191942","https://p.scdn.co/mp3-preview/ed60145907eb9a63bee355fe899fe05bd5eb882c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USUYG1095627","spotify:user:1234656043","2017-12-23T21:29:44Z"
"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - Remastered 2011","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","spotify:album:2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","spotify:artist:1dfeR4HaWDbWqFHLkxsg1d","Queen","1978-11-10","https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6","1","12","209413","","false","78","GBUM71029610","spotify:user:1234656043","2017-12-23T21:30:15Z"
"spotify:track:6SNUuxeg0NWXSEkFirAkAM","The Hills - RL Grime Remix","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:5eIbEEQnDM8yuDVB0bimSP","The Weeknd, RL Grime","spotify:album:3x3MSUwsijjsVPRwUMU8NG","The Hills (RL Grime Remix)","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","2015-11-06","https://i.scdn.co/image/ab67616d0000b2739fe9a01b7614e5d518dd0932","1","1","271066","","false","47","USUG11501539","spotify:user:1234656043","2017-12-23T21:30:49Z"
"spotify:track:1Mack10LMsmGP9SDeg6Tbf","Ho Hey","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:31rem78oWvclOVx1KXBAuq","The Lumineers (Deluxe Edition)","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2013","https://i.scdn.co/image/ab67616d0000b27337b16a48dec737a46b244ea2","1","5","163133","https://p.scdn.co/mp3-preview/a51aaa2cbf6435818ebd9bdca71b46a520ce0cad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USDMG1260805","spotify:user:1234656043","2017-12-23T21:31:03Z"
"spotify:track:3d8y0t70g7hw2FOWl9Z4Fm","Ophelia","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","spotify:album:2zbTrm2pIAErzFSopinkbN","Cleopatra","spotify:artist:16oZKvXb6WkQlVAjwo2Wbg","The Lumineers","2016-04-08","https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de","1","2","160097","https://p.scdn.co/mp3-preview/a6bb5e3a523cc04890c2b0e2d6b7dbc3c01e32d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USDMG1673802","spotify:user:1234656043","2017-12-23T21:31:48Z"
"spotify:track:5nCimJTGWS8HDD80WjVEqV","Hold on, We're Going Home","spotify:artist:1DgmdsnwOexqTH8ohPCFAU","Volumes","spotify:album:3qnbLOjSVqy38vQh1Pj28R","Punk Goes Pop, Vol. 6","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-11-17","https://i.scdn.co/image/ab67616d0000b273cfb0710f48cbc830d04ec3ce","1","9","244541","","false","0","US5261420309","spotify:user:1234656043","2017-12-23T21:32:44Z"
"spotify:track:25nzKGDiua1lE9Qo5V19GL","Young Blood","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","spotify:album:5ImvJCAX33Pt2XGMaYaMia","Passive Me, Aggressive You","spotify:artist:0oeUpvxWsC8bWS6SnpU8b9","The Naked And Famous","2010","https://i.scdn.co/image/ab67616d0000b273494e33d225ef37180f88c8ce","1","7","246600","","false","64","NZNK11000001","spotify:user:1234656043","2017-12-23T21:33:35Z"
